hsk,word,radicals,examples,strokeCount
6,牢,宀牛,牢固 牢骚,7
6,咀,口且,咀嚼,8
6,牧,牛攵,畜牧,8
6,浑,氵军,浑身,9
6,攻,工攵,攻击 攻克 进攻,7
6,咋,口乍,咋,8
6,遏,辶曷,遏制,12
6,窃,穴切,盗窃,9
6,佳,亻圭,佳肴,8
6,牲,牛生,牺牲 牲畜,8
6,堕,陏土,堕落,11
6,咙,口龙,喉咙,8
6,储,亻诸,储存 储蓄 储备,12
6,茫,艹汒,茫然 茫茫,9
6,牺,牛西,牺牲,10
6,侈,亻多,奢侈,8
6,堡,保土,城堡,12
6,遣,辶中一㠯,派遣,13
6,堤,土是,堤坝,12
6,遥,辶䍃,遥远 遥控,13
6,窜,穴串,窜,12
6,窝,穴呙,酒窝 窝,12
6,浮,氵孚,漂浮,10
6,堪,土甚,不堪 难堪,12
6,遭,辶曹,遭遇 遭受 遭殃,14
6,遮,辶庶,遮挡,14
6,浴,氵谷,沐浴,10
6,敞,尚攵,敞开 宽敞,12
6,浸,氵彐冖又,浸泡,10
6,涉,氵步,涉及 干涉 交涉,10
6,荒,芒川,荒凉 荒唐 荒谬,9
6,瘤,疒留,肿瘤,15
6,譬,辟言,譬如,19
6,涌,氵甬,汹涌 涌现,10
6,瘩,疒荅,疙瘩,14
6,敷,旉攵,敷衍,16
6,瘫,疒难,瘫痪,15
6,塌,土日羽,塌,13
6,涕,氵弟,鼻涕,10
6,荡,艹汤,动荡,9
6,涛,氵寿,波涛,10
6,荧,艹冖火,,9
6,瘸,疒加肉,瘸,15
6,塘,土唐,池塘,13
6,椎,木隹,颈椎,12
6,瘾,疒隐,上瘾 过瘾,16
6,塞,宀土,堵塞 闭塞,13
6,斑,王文王,斑,12
6,僵,亻畺,僵硬,15
6,癌,疒嵒,癌症,17
6,斟,甚斗,斟酌,11
6,僻,亻辟,偏僻,15
6,椭,木陏,椭圆,12
6,岩,山石,岩石,8
6,墅,野土,别墅,14
6,岳,丘山,岳母,8
6,墓,莫土,坟墓,13
6,墟,土虚,废墟,14
6,皆,比白,皆,9
6,鲁,鱼日,粗鲁,12
6,侠,亻夹,武侠,8
6,侣,亻吕,伴侣,8
6,咽,口因,狼吞虎咽,9
6,侦,亻贞,侦探,8
6,侧,亻则,侧面,8
6,侨,亻乔,华侨,8
6,哀,衣口,悲哀,9
6,侮,亻每,侮辱,9
6,哄,口共,起哄 哄,9
6,哆,口多,哆嗦,9
6,哇,口圭,哇,9
6,轨,车九,轨道,6
6,犬,大丶,犬,4
6,峡,山夹,峡谷,9
6,哎,口艾,,9
6,钉,钅丁,斩钉截铁,7
6,哑,口亚,聋哑,9
6,峭,山肖,悬崖峭壁 陡峭,9
6,轰,车双,轰动,8
6,峰,山夆,高峰,10
6,竖,刂又立,竖,9
6,哟,口约,,9
6,峻,山夋,严峻,10
6,涮,氵刷,涮火锅 涮,10
6,哦,口我,哦,10
6,狈,犭贝,狼狈,7
6,哨,口肖,哨,10
6,钞,钅少,钞票,9
6,俐,亻利,伶俐,9
6,辉,光军,辉煌 光辉,12
6,涵,氵函,内涵,11
6,俘,亻孚,俘虏,9
6,斥,斤丶,排斥,5
6,竭,立曷,竭尽全力,14
6,端,立耑,端午节 极端 端正 尖端 弊端 争端 端,14
6,斩,车斤,斩钉截铁,8
6,辐,车畐,辐射,13
6,榜,木旁,榜样,14
6,淀,氵定,沉淀,11
6,辖,车害,管辖,14
6,辙,车育攵,南辕北辙,14
6,讥,讠几,讥笑,4
6,哺,口甫,哺乳,10
6,斯,其斤,斯文,12
6,哼,口亨,哼,10
6,淆,氵肴,混淆,11
6,辜,古辛,无辜 辜负,12
6,郁,有阝,忧郁,8
6,辟,尸口辛,开辟,13
6,狠,犭艮,狠心,9
6,淋,氵林,淋,11
6,俭,亻佥,勤俭,9
6,俯,亻府,俯视,10
6,讳,讠韦,忌讳,6
6,郎,良阝,新郎,8
6,狭,犭夹,狭窄 狭隘,9
6,讶,讠牙,惊讶,6
6,淘,氵匋,淘气 淘汰,11
6,郑,关阝,郑重,8
6,讼,讠公,诉讼,6
6,狱,犭讠犬,监狱,9
6,莫,艹旲,莫名其妙,10
6,旋,方疋,旋转 旋律 盘旋,11
6,诈,讠乍,诈骗,7
6,旗,方其,旗袍 旗帜,14
6,墨,黑土,墨水儿,15
6,纠,纟丩,纠正 纠纷,5
6,纤,纟千,纤维,6
6,混,氵昆,混乱 混合 混淆 混浊,11
6,淹,氵奄,淹没,11
6,纬,纟韦,经纬,7
6,添,氵忝,锦上添花 画蛇添足 增添,11
6,诞,讠延,诞生 诞辰,8
6,旨,匕日,宗旨,6
6,菌,艹囷,细菌,11
6,纳,纟内,归纳 纳闷儿 采纳 缴纳 容纳,7
6,纵,纟从,操纵 纵横,7
6,诧,讠宅,诧异,8
6,纹,纟文,皱纹,7
6,纺,纟方,纺织,7
6,诫,讠戒,告诫,9
6,诬,讠巫,诬陷,9
6,纽,纟丑,纽扣儿,7
6,旱,日干,干旱,7
6,旷,日广,旷课,7
6,顽,元页,顽固 顽强,10
6,诱,讠秀,诱惑,9
6,旺,日王,兴旺,8
6,绅,纟申,绅士,8
6,诵,讠甬,背诵,9
6,诸,讠者,诸位,10
6,颁,分页,颁布 颁发,10
6,颂,公页,歌颂,10
6,皱,刍皮,皱纹,10
6,颇,皮页,颇,11
6,颈,页,颈椎,11
6,诺,讠若,承诺,10
6,绎,纟,络绎不绝 演绎,8
6,诽,讠非,诽谤,10
6,绑,纟邦,捆绑 绑架,9
6,绒,纟戎,羽绒服,9
6,绘,纟会,描绘,9
6,颖,匕禾页,新颖,13
6,络,纟各,网络 络绎不绝 联络,9
6,钦,钅欠,钦佩,9
6,壤,土襄,土壤,20
6,钩,钅勾,钩子,9
6,盈,夃皿,热泪盈眶 盈利,9
6,额,客页,额外 数额 名额,15
6,兆,儿,预兆,6
6,绣,纟秀,绣,10
6,壮,丬士,理直气壮 壮观 壮丽 壮烈,6
6,监,皿,监督 监狱 监视,10
6,壳,士冗,贝壳,7
6,榨,木窄,压榨,14
6,盗,次皿,盗窃,11
6,兑,丷兄,兑换 兑现,7
6,钻,钅占,钻石 钻研,10
6,盛,成皿,昌盛 丰盛 盛开 盛行 盛产 茂盛 盛情 盛,11
6,盟,明皿,联盟,13
6,辨,辛刂辛,分辨 辨认,16
6,党,尚兄,党,10
6,兜,白儿,兜,10
6,辫,辛纟辛,辫子,16
6,兢,克克,兢兢业业,14
6,辰,厂二,诞辰,7
6,辱,辰寸,侮辱,10
6,盯,目丁,盯,7
6,崇,山宗,崇拜 崇高 崇敬,11
6,辽,辶了,辽阔,5
6,盲,亡目,盲目,8
6,耀,光翟,炫耀 照耀 耀眼,20
6,迁,辶千,迁就 迁徙 变迁,6
6,迄,辶乞,迄今为止,6
6,迈,辶万,豪迈 迈,6
6,截,十隹戈,斩钉截铁 截止 截至,14
6,耍,而女,耍,9
6,崖,山厓,悬崖峭壁,11
6,兼,丷彐禾禾,兼职 统筹兼顾,10
6,兽,丷田一口,飞禽走兽,11
6,耕,耒井,耕地,10
6,唆,口夋,啰唆,10
6,耗,耒毛,消耗 耗费,10
6,唇,辰口,嘴唇,10
6,螺,虫累,,16
6,铭,钅名,座右铭,11
6,崩,山朋,崩溃,11
6,橙,木登,橙,15
6,铸,钅寿,铸造,12
6,唐,广肀口,荒唐,10
6,扁,户,扁,9
6,崭,山斩,崭新,11
6,铺,钅甫,铺,12
6,扎,扌乚,扎实 挣扎 驻扎 扎,4
6,唠,口劳,唠叨,10
6,扑,扌卜,扑,5
6,扒,扌八,扒,5
6,耸,从耳,耸,6
6,迸,辶并,迸发,9
6,耻,耳止,无耻 羞耻,10
6,扛,扌工,扛,6
6,猎,犭昔,打猎,11
6,嵌,山甘欠,镶嵌,11
6,扣,扌口,纽扣儿 扣,6
6,猖,犭昌,,11
6,猛,犭孟,猛烈,11
6,聋,龙耳,聋哑,11
6,唾,口垂,唾弃,11
6,扭,扌丑,扭转 别扭,7
6,颠,真页,颠倒 颠簸,16
6,扯,扌止,牵扯,7
6,颤,亶页,颤抖,19
6,笼,⺮龙,笼罩 灯笼,11
6,啃,口肯,啃,11
6,渔,氵鱼,渔民,11
6,渗,氵参,渗透,11
6,昂,日卬,昂贵,8
6,筋,⺮肋,伤脑筋,12
6,昆,日比,昆虫,8
6,鄙,啚阝,鄙视 卑鄙,13
6,渠,洰木,渠道,11
6,筐,⺮匡,筐,12
6,渡,氵度,过渡,12
6,昌,日曰,昌盛,8
6,渣,氵查,渣,12
6,筒,⺮同,话筒,12
6,昏,氏日,昏迷 黄昏,8
6,谋,讠某,阴谋 谋求 参谋,11
6,谍,讠枼,间谍,11
6,筛,⺮师,筛选,12
6,谎,讠荒,撒谎,11
6,昔,廿日,昔日,8
6,抑,扌卬,压抑,7
6,港,氵巷,港口 港湾,12
6,抒,扌予,各抒己见,7
6,啥,口舍,啥,11
6,啦,口拉,啦,11
6,谐,讠皆,和谐,11
6,抚,扌无,抚养 抚摸,7
6,抛,扌九力,抛弃,7
6,啬,土丷回,吝啬,11
6,飙,猋风,,15
6,渺,氵眇,渺小,12
6,啰,口罗,啰唆,11
6,昧,日未,愚昧 暧昧,9
6,肆,镸聿,肆无忌惮 大肆,13
6,啸,口肃,呼啸,11
6,萌,艹明,萌芽,11
6,谣,讠䍃,谣言,12
6,谤,讠旁,诽谤,12
6,筹,⺮寿,统筹兼顾 筹备,13
6,谬,讠翏,荒谬,13
6,肖,⺌⺼,生肖 肖像,7
6,喇,口剌,喇叭,12
6,喉,口侯,喉咙,12
6,缀,纟叕,点缀,11
6,谱,讠普,乐谱,14
6,酌,酉勺,斟酌,13
6,昼,尺旦,昼夜,9
6,谴,讠遣,谴责,15
6,谷,八人口,峡谷 稻谷,7
6,湖,氵胡,湖泊,12
6,晃,日光,晃,10
6,酗,酉凶,酗酒,10
6,冤,冖兔,冤枉,10
6,喘,口耑,喘气,12
6,缔,纟帝,取缔,12
6,晋,亚日,晋升,10
6,酝,酉云,酝酿,11
6,缚,纟尃,束缚,12
6,缝,纟逢,裁缝,13
6,晓,日尧,家喻户晓,10
6,缠,纟㢆,缠绕,13
6,酬,酉州,报酬 应酬,13
6,央,冂大,中央,5
6,晤,日吾,会晤,11
6,湾,氵弯,港湾,12
6,酷,酉告,残酷 冷酷,14
6,晨,日辰,凌晨 清晨,11
6,凄,冫妻,凄凉,8
6,夺,大寸,争夺 掠夺,6
6,缴,纟敫,缴纳,16
6,溃,氵贵,崩溃,12
6,酿,酉良,酝酿,14
6,溅,氵贱,溅,12
6,凌,冫夌,冰激凌 凌晨,10
6,溉,氵既,灌溉,12
6,晰,日析,清晰,12
6,锈,钅秀,生锈,12
6,眨,目乏,眨,9
6,晶,日日日,结晶,12
6,凑,冫奏,凑合,11
6,奉,大,奉献,8
6,锋,钅夆,锋利,12
6,眯,目米,眯,9
6,晾,日京,晾,12
6,奏,天,节奏 演奏,9
6,凝,冫疑,凝固 凝视 凝聚,16
6,董,艹重,董事长 古董,12
6,眶,目匡,热泪盈眶,11
6,溜,氵留,溜,13
6,奔,大卉,奔驰 奔波,8
6,暄,日宣,寒暄,12
6,葫,艹胡,,12
6,葬,艹死廾,埋葬,12
6,罕,⺳干,罕见,7
6,锤,钅垂,锤,13
6,奠,酋大,奠定,12
6,奢,大者,奢侈,11
6,锦,钅帛,锦上添花,13
6,奥,宀米大,奥秘 深奥,12
6,凶,凵乂,凶恶 凶手,4
6,凸,一,凹凸,4
6,凹,一,凹凸,4
6,罢,罒去,罢工,10
6,罩,罒卓,笼罩,13
6,锲,钅契,锲而不舍,13
6,蒂,艹帝,根深蒂固,12
6,奴,女又,奴隶,5
6,抵,扌氐,抵抗 抵制 抵达,8
6,抹,扌末,涂抹 抹杀,8
6,署,罒者,部署 签署,13
6,押,扌甲,押金,8
6,督,叔目,监督 督促,13
6,镇,钅真,镇定 镇静 乡镇,15
6,妄,亡女,妄想,6
6,睦,目坴,和睦,13
6,肢,⺼支,四肢,8
6,妆,丬女,化妆,6
6,蒙,艹冡,启蒙,13
6,拄,扌主,拄,8
6,睬,目采,理睬,13
6,肪,⺼方,脂肪,8
6,拌,扌半,搅拌,8
6,蠢,春虫虫,愚蠢,21
6,妒,女户,嫉妒,7
6,睹,目者,目睹,13
6,肴,乂有,佳肴,8
6,拓,扌石,开拓,8
6,拔,扌犮,拔苗助长 提拔 选拔 海拔 挺拔,8
6,拖,扌亻也,拖延,8
6,拘,扌句,无拘无束 拘留 拘束,8
6,拙,扌出,笨拙,8
6,肿,⺼中,肿瘤,8
6,拟,扌以,虚拟 拟定,7
6,胀,⺼长,通货膨胀,8
6,箭,⺮前,火箭,15
6,拢,扌龙,靠拢,8
6,拣,扌柬,拣,8
6,拧,扌宁,拧,8
6,拨,扌发,挑拨 拨,8
6,喻,口俞,不言而喻 家喻户晓 比喻,12
6,胎,⺼台,双胞胎 轮胎,9
6,瞒,目艹两,隐瞒,15
6,衅,血半,挑衅,11
6,镶,钅襄,镶嵌,16
6,川,丿丨丨,川流不息,3
6,州,川,州,6
6,嗅,口臭,嗅觉,13
6,衍,行氵,敷衍,6
6,巡,辶巛,巡逻,6
6,胞,⺼包,双胞胎 细胞 同胞,9
6,拼,扌并,拼音 拼命 拼搏,9
6,拽,扌曳,拽,9
6,巩,工凡,巩固,6
6,衔,行钅,衔接,11
6,巷,共巳,巷,9
6,溪,氵奚,溪,13
6,嗦,口索,哆嗦,13
6,嗨,口海,嗨,13
6,溶,氵容,溶解,13
6,嗯,口恩,嗯,13
6,衰,衣口一,衰老 衰退,10
6,衷,衣中,无动于衷 衷心,10
6,暧,日爱,暧昧,13
6,篷,⺮逢,帐篷,16
6,珠,王朱,珍珠,10
6,滋,氵兹,滋润 滋味,12
6,暴,日共水,暴力 风暴 暴露,15
6,袍,衤包,旗袍,10
6,滔,氵舀,滔滔不绝,13
6,娃,女圭,娃娃,9
6,娇,女乔,娇气,9
6,袖,衤由,领袖,10
6,滞,氵带,滞留 停滞,12
6,滤,氵虑,过滤,13
6,滥,氵监,泛滥,13
6,滨,氵宾,海滨,13
6,妥,爫女,妥协 妥当 妥善,7
6,蒸,艹烝,蒸发,13
6,曝,日暴,曝光,19
6,刊,干刂,刊物 刊登,5
6,饥,饣几,饥饿,5
6,蓄,艹畜,储蓄,13
6,刑,开刂,刑事,6
6,饪,饣壬,烹饪,7
6,饲,饣司,饲养,8
6,饶,饣尧,饶恕,9
6,曲,曰丨丨,歪曲 曲折 曲子,6
6,姆,女母,保姆,8
6,瞩,目属,举世瞩目,17
6,瞪,目登,瞪,17
6,馅,饣臽,馅儿,11
6,婆,波女,老婆,11
6,馈,饣贵,反馈,12
6,瀑,氵暴,瀑布,16
6,馋,饣兔,馋,12
6,瞻,目詹,瞻仰,18
6,券,龹刀,债券,8
6,刹,杀刂,刹那 刹车,8
6,蓬,艹逢,朝气蓬勃,13
6,翔,羊羽,飞翔,12
6,翘,尧羽,翘,12
6,剂,齐刂,调剂,8
6,削,肖刂,削弱 剥削 削,9
6,婪,林女,贪婪,11
6,剔,易刂,挑剔,10
6,剖,咅刂,解剖,10
6,挎,扌夸,挎,9
6,婴,贝贝女,婴儿,11
6,欧,区欠,欧洲,8
6,翼,羽異,小心翼翼 翼,17
6,挖,扌穵,挖掘,9
6,剥,录刂,剥削,10
6,挚,执手,诚挚 真挚,10
6,欲,谷欠,欲望,11
6,灌,氵雚,灌溉,20
6,帆,巾凡,一帆风顺,6
6,副,畐刂,名副其实 副,11
6,挠,扌尧,阻挠,10
6,脂,⺼旨,脂肪,10
6,欺,其欠,欺骗 欺负,12
6,割,害刂,割,12
6,脉,⺼永,动脉 山脉 脉搏,9
6,挨,扌矣,挨,10
6,袭,龙衣,袭击,11
6,帐,巾长,帐篷,7
6,挪,扌那,挪,9
6,挫,扌坐,挫折,10
6,帖,巾占,请帖,7
6,媒,女某,媒体 媒介,12
6,袱,衤伏,包袱,11
6,帜,巾只,旗帜,8
6,嘈,口曹,嘈杂,13
6,劈,辟刀,劈,15
6,挽,扌免,挽回 挽救,10
6,裂,列衣,分裂,12
6,闷,门心,纳闷儿 沉闷,7
6,捆,扌困,捆绑,10
6,灶,火土,炉灶,7
6,捉,扌足,捕捉,10
6,嘛,口麻,嘛,14
6,捍,扌旱,捍卫,10
6,捎,扌肖,捎,10
6,捏,扌圼,捏,10
6,灿,火山,灿烂,7
6,歧,止支,分歧 歧视,8
6,裕,衤谷,富裕,12
6,捕,扌甫,逮捕 捕捉,10
6,炉,火户,炉灶,8
6,捞,扌劳,捞,10
6,炎,火火,炎热 发炎,8
6,歹,一夕,歹徒,4
6,嘲,口朝,嘲笑,15
6,捣,扌岛,捣乱,10
6,捧,扌奉,吹捧 捧,11
6,漆,氵桼,油漆,14
6,殃,歹央,遭殃,6
6,嘿,口黑,嘿,16
6,簸,⺮其皮,颠簸,16
6,裳,尚衣,衣裳,12
6,琢,王豖,琢磨,12
6,腔,⺼空,口腔,12
6,捷,扌疌,敏捷,11
6,幢,巾童,幢,15
6,殖,歹直,殖民地 繁殖,12
6,掀,扌欣,掀起,11
6,腥,⺼星,腥,13
6,腮,⺼思,,13
6,掏,扌匋,掏,11
6,掐,扌臽,掐,11
6,朗,良月,朗读 开朗 晴朗,10
6,腹,⺼复,腹泻,13
6,掘,扌屈,挖掘,11
6,噪,口喿,噪音,16
6,腻,⺼贰,油腻,13
6,腾,朕马,沸腾 折腾,13
6,庄,广土,庄稼 庄严 庄重,6
6,庇,广比,包庇,6
6,贤,又贝,贤惠,8
6,贩,贝反,贩卖,8
6,贪,今贝,贪婪 贪污,8
6,蔑,艹罒戍,污蔑 蔑视,14
6,贫,分贝,贫困 贫乏,8
6,蔓,艹曼,蔓延,14
6,贬,贝乏,贬低 贬义,8
6,贯,毌贝,一贯 贯彻 籍贯,8
6,庞,广龙,庞大,8
6,膛,⺼堂,胸膛,14
6,朽,木丂,腐朽,6
6,膜,⺼莫,膜,14
6,膝,⺼桼,膝盖,15
6,媳,女息,媳妇,13
6,粉,米分,粉末 粉碎 粉色,10
6,贼,贝戎,贼,10
6,潜,氵替,潜移默化 潜力 潜水,15
6,贿,贝有,贿赂,10
6,杆,木干,杠杆,7
6,赁,任贝,租赁,10
6,驰,马也,奔驰,6
6,驱,马区,驱逐,7
6,赂,贝各,贿赂,10
6,驳,马爻,反驳,7
6,劫,去力,抢劫,7
6,嫂,女叟,嫂子,12
6,嫉,女疾,嫉妒,13
6,赋,贝武,赋予 天赋,12
6,驻,马主,驻扎,8
6,赌,贝者,赌博,12
6,潮,氵朝,潮湿 潮流 高潮,15
6,杖,木丈,拐杖,7
6,嫌,女兼,嫌疑 嫌,13
6,蔼,艹谒,和蔼,15
6,蔽,艹敝,隐蔽,14
6,杜,木土,杜绝,7
6,赖,剌贝,信赖 依赖 无赖,13
6,杠,木工,杠杆,7
6,砖,石专,砖,9
6,鉴,金,鉴于 鉴定 鉴别 借鉴,13
6,勃,孛力,朝气蓬勃 兴致勃勃,9
6,赠,贝曾,赠送,16
6,勉,免力,勉强 勉励,9
6,赤,土火,赤道 赤字,7
6,澄,氵登,澄清,15
6,澈,氵育攵,清澈,15
6,阂,门亥,隔阂,9
6,骚,马蚤,骚扰 牢骚,12
6,杰,木灬,杰出,8
6,勘,甚力,勘探,11
6,鸣,口鸟,共鸣,8
